DeviceID,Time,Power(kW)
STP 17000TL-10 561,20.02.2019 14:00,7.39
STP 17000TL-10 431,20.02.2019 15:00,6.10
STP 17000TL-10 435,20.02.2019 15:00,1.92
STP 17000TL-10 561,20.02.2019 15:00,5.04
STP 17000TL-10 431,20.02.2019 16:00,2.20
STP 17000TL-10 435,20.02.2019 16:00,1.51
STP 17000TL-10 561,20.02.2019 16:00,3.09
STP 17000TL-10 431,20.02.2019 18:00,0.01
STP 17000TL-10 435,20.02.2019 18:00,0.02
STP 17000TL-10 561,20.02.2019 18:00,0.02
STP 17000TL-10 431,19.02.2019 08:00,0.51
STP 17000TL-10 435,19.02.2019 08:00,1.60
STP 17000TL-10 561,19.02.2019 08:00,1.34
STP 17000TL-10 431,19.02.2019 07:00,0.00
STP 17000TL-10 435,19.02.2019 07:00,0.09
STP 17000TL-10 561,19.02.2019 07:00,0.07
STP 17000TL-10 431,19.02.2019 09:00,3.83
STP 17000TL-10 435,19.02.2019 09:00,4.06
STP 17000TL-10 561,19.02.2019 09:00,3.45
STP 17000TL-10 431,19.02.2019 13:00,8.43
STP 17000TL-10 435,19.02.2019 13:00,8.31
STP 17000TL-10 561,19.02.2019 13:00,7.63
STP 17000TL-10 431,19.02.2019 10:00,5.95
STP 17000TL-10 435,19.02.2019 10:00,5.65
STP 17000TL-10 561,19.02.2019 10:00,4.81
STP 17000TL-10 431,19.02.2019 12:00,5.36
STP 17000TL-10 435,19.02.2019 12:00,5.24
STP 17000TL-10 561,19.02.2019 12:00,4.75
STP 17000TL-10 431,19.02.2019 11:00,4.99
STP 17000TL-10 435,19.02.2019 11:00,4.80
STP 17000TL-10 561,19.02.2019 11:00,4.18
STP 17000TL-10 431,19.02.2019 17:00,0.55
STP 17000TL-10 435,19.02.2019 17:00,0.63
STP 17000TL-10 561,19.02.2019 17:00,0.71
STP 17000TL-10 431,19.02.2019 14:00,7.82
STP 17000TL-10 435,19.02.2019 14:00,7.86
STP 17000TL-10 561,19.02.2019 14:00,7.39
STP 17000TL-10 431,19.02.2019 15:00,6.10
STP 17000TL-10 435,19.02.2019 15:00,1.92
STP 17000TL-10 561,19.02.2019 15:00,5.04
STP 17000TL-10 431,19.02.2019 16:00,2.20
STP 17000TL-10 435,19.02.2019 16:00,1.51
STP 17000TL-10 561,19.02.2019 16:00,3.09
STP 17000TL-10 431,19.02.2019 18:00,0.01
STP 17000TL-10 435,19.02.2019 18:00,0.02
STP 17000TL-10 561,19.02.2019 18:00,0.02
STP 17000TL-10 431,18.02.2019 08:00,0.51
STP 17000TL-10 435,18.02.2019 08:00,1.60
STP 17000TL-10 561,18.02.2019 08:00,1.34
STP 17000TL-10 431,18.02.2019 07:00,0.00
STP 17000TL-10 435,18.02.2019 07:00,0.09
STP 17000TL-10 561,18.02.2019 07:00,0.07
STP 17000TL-10 431,18.02.2019 09:00,3.83
STP 17000TL-10 435,18.02.2019 09:00,4.06
STP 17000TL-10 561,18.02.2019 09:00,3.45
STP 17000TL-10 431,18.02.2019 13:00,8.43
STP 17000TL-10 435,18.02.2019 13:00,8.31
STP 17000TL-10 561,18.02.2019 13:00,7.63
STP 17000TL-10 431,18.02.2019 10:00,5.95
STP 17000TL-10 435,18.02.2019 10:00,5.65
STP 17000TL-10 561,18.02.2019 10:00,4.81
STP 17000TL-10 431,18.02.2019 12:00,5.36
STP 17000TL-10 435,18.02.2019 12:00,5.24
STP 17000TL-10 561,18.02.2019 12:00,4.75
STP 17000TL-10 431,18.02.2019 11:00,4.99
STP 17000TL-10 435,18.02.2019 11:00,4.80
STP 17000TL-10 561,18.02.2019 11:00,4.18
STP 17000TL-10 431,18.02.2019 17:00,0.55
STP 17000TL-10 435,18.02.2019 17:00,0.63
STP 17000TL-10 561,18.02.2019 17:00,0.71
STP 17000TL-10 431,18.02.2019 14:00,7.82
STP 17000TL-10 435,18.02.2019 14:00,7.86
STP 17000TL-10 561,18.02.2019 14:00,7.39
STP 17000TL-10 431,18.02.2019 15:00,6.10
STP 17000TL-10 435,18.02.2019 15:00,1.92
STP 17000TL-10 561,18.02.2019 15:00,5.04
STP 17000TL-10 431,18.02.2019 16:00,2.20
STP 17000TL-10 435,18.02.2019 16:00,1.51
STP 17000TL-10 561,18.02.2019 16:00,3.09
STP 17000TL-10 431,18.02.2019 18:00,0.01
STP 17000TL-10 435,18.02.2019 18:00,0.02
STP 17000TL-10 561,18.02.2019 18:00,0.02
STP 17000TL-10 431,17.02.2019 08:00,0.51
STP 17000TL-10 435,17.02.2019 08:00,1.60
STP 17000TL-10 561,17.02.2019 08:00,1.34
STP 17000TL-10 431,17.02.2019 07:00,0.00
STP 17000TL-10 435,17.02.2019 07:00,0.09
STP 17000TL-10 561,17.02.2019 07:00,0.07
STP 17000TL-10 431,17.02.2019 09:00,3.83
STP 17000TL-10 435,17.02.2019 09:00,4.06
STP 17000TL-10 561,17.02.2019 09:00,3.45
STP 17000TL-10 431,17.02.2019 13:00,8.43
STP 17000TL-10 435,17.02.2019 13:00,8.31
STP 17000TL-10 561,17.02.2019 13:00,7.63
STP 17000TL-10 431,17.02.2019 10:00,5.95
STP 17000TL-10 435,17.02.2019 10:00,5.65
STP 17000TL-10 561,17.02.2019 10:00,4.81
STP 17000TL-10 431,17.02.2019 12:00,5.36
STP 17000TL-10 435,17.02.2019 12:00,5.24
STP 17000TL-10 561,17.02.2019 12:00,4.75
STP 17000TL-10 431,17.02.2019 11:00,4.99
STP 17000TL-10 435,17.02.2019 11:00,4.80
STP 17000TL-10 561,17.02.2019 11:00,4.18
STP 17000TL-10 431,17.02.2019 17:00,0.55
STP 17000TL-10 435,17.02.2019 17:00,0.63
STP 17000TL-10 561,17.02.2019 17:00,0.71
STP 17000TL-10 431,17.02.2019 14:00,7.82
STP 17000TL-10 435,17.02.2019 14:00,7.86
STP 17000TL-10 561,17.02.2019 14:00,7.39
STP 17000TL-10 431,17.02.2019 15:00,6.10
STP 17000TL-10 435,17.02.2019 15:00,1.92
STP 17000TL-10 561,17.02.2019 15:00,5.04
STP 17000TL-10 431,17.02.2019 16:00,2.20
STP 17000TL-10 435,17.02.2019 16:00,1.51
STP 17000TL-10 561,17.02.2019 16:00,3.09
STP 17000TL-10 431,17.02.2019 18:00,0.01
STP 17000TL-10 435,17.02.2019 18:00,0.02
STP 17000TL-10 561,17.02.2019 18:00,0.02
STP 17000TL-10 431,16.02.2019 08:00,0.51
STP 17000TL-10 435,16.02.2019 08:00,1.60
STP 17000TL-10 561,16.02.2019 08:00,1.34
STP 17000TL-10 431,16.02.2019 07:00,0.00
STP 17000TL-10 435,16.02.2019 07:00,0.09
STP 17000TL-10 561,16.02.2019 07:00,0.07
STP 17000TL-10 431,16.02.2019 09:00,3.83
STP 17000TL-10 435,16.02.2019 09:00,4.06
STP 17000TL-10 561,16.02.2019 09:00,3.45
STP 17000TL-10 431,16.02.2019 13:00,8.43
STP 17000TL-10 435,16.02.2019 13:00,8.31
STP 17000TL-10 561,16.02.2019 13:00,7.63
STP 17000TL-10 431,16.02.2019 10:00,5.95
STP 17000TL-10 435,16.02.2019 10:00,5.65
STP 17000TL-10 561,16.02.2019 10:00,4.81
STP 17000TL-10 431,16.02.2019 12:00,5.36
STP 17000TL-10 435,16.02.2019 12:00,5.24
STP 17000TL-10 561,16.02.2019 12:00,4.75
STP 17000TL-10 431,16.02.2019 11:00,4.99
STP 17000TL-10 435,16.02.2019 11:00,4.80
STP 17000TL-10 561,16.02.2019 11:00,4.18
STP 17000TL-10 431,16.02.2019 17:00,0.55
STP 17000TL-10 435,16.02.2019 17:00,0.63
STP 17000TL-10 561,16.02.2019 17:00,0.71
STP 17000TL-10 431,16.02.2019 14:00,7.82
STP 17000TL-10 435,16.02.2019 14:00,7.86
STP 17000TL-10 561,16.02.2019 14:00,7.39
STP 17000TL-10 431,16.02.2019 15:00,6.10
STP 17000TL-10 435,16.02.2019 15:00,1.92
STP 17000TL-10 561,16.02.2019 15:00,5.04
STP 17000TL-10 431,16.02.2019 16:00,2.20
STP 17000TL-10 435,16.02.2019 16:00,1.51
STP 17000TL-10 561,16.02.2019 16:00,3.09
STP 17000TL-10 431,16.02.2019 18:00,0.01
STP 17000TL-10 435,16.02.2019 18:00,0.02
STP 17000TL-10 561,16.02.2019 18:00,0.02
STP 17000TL-10 431,15.02.2019 08:00,0.51
STP 17000TL-10 435,15.02.2019 08:00,1.60
STP 17000TL-10 561,15.02.2019 08:00,1.34
STP 17000TL-10 431,15.02.2019 07:00,0.00
STP 17000TL-10 435,15.02.2019 07:00,0.09
STP 17000TL-10 561,15.02.2019 07:00,0.07
STP 17000TL-10 431,15.02.2019 09:00,3.83
STP 17000TL-10 435,15.02.2019 09:00,4.06
STP 17000TL-10 561,15.02.2019 09:00,3.45
STP 17000TL-10 431,15.02.2019 13:00,8.43
STP 17000TL-10 435,15.02.2019 13:00,8.31
STP 17000TL-10 561,15.02.2019 13:00,7.63
STP 17000TL-10 431,15.02.2019 10:00,5.95
STP 17000TL-10 435,15.02.2019 10:00,5.65
STP 17000TL-10 561,15.02.2019 10:00,4.81
STP 17000TL-10 431,15.02.2019 12:00,5.36
STP 17000TL-10 435,15.02.2019 12:00,5.24
STP 17000TL-10 561,15.02.2019 12:00,4.75
STP 17000TL-10 431,15.02.2019 11:00,4.99
STP 17000TL-10 435,15.02.2019 11:00,4.80
STP 17000TL-10 561,15.02.2019 11:00,4.18
STP 17000TL-10 431,15.02.2019 17:00,0.55
STP 17000TL-10 435,15.02.2019 17:00,0.63
STP 17000TL-10 561,15.02.2019 17:00,0.71
STP 17000TL-10 431,15.02.2019 14:00,7.82
STP 17000TL-10 435,15.02.2019 14:00,7.86
STP 17000TL-10 561,15.02.2019 14:00,7.39
STP 17000TL-10 431,15.02.2019 15:00,6.10
STP 17000TL-10 435,15.02.2019 15:00,1.92
STP 17000TL-10 561,15.02.2019 15:00,5.04
STP 17000TL-10 431,15.02.2019 16:00,2.20
STP 17000TL-10 435,15.02.2019 16:00,1.51
STP 17000TL-10 561,15.02.2019 16:00,3.09
STP 17000TL-10 431,15.02.2019 18:00,0.01
STP 17000TL-10 435,15.02.2019 18:00,0.02
STP 17000TL-10 561,15.02.2019 18:00,0.02
STP 17000TL-10 431,14.02.2019 08:00,0.51
STP 17000TL-10 435,14.02.2019 08:00,1.60
STP 17000TL-10 561,14.02.2019 08:00,1.34
STP 17000TL-10 431,14.02.2019 07:00,0.00
STP 17000TL-10 435,14.02.2019 07:00,0.09
STP 17000TL-10 561,14.02.2019 07:00,0.07
STP 17000TL-10 431,14.02.2019 09:00,3.83
STP 17000TL-10 435,14.02.2019 09:00,4.06
STP 17000TL-10 561,14.02.2019 09:00,3.45
STP 17000TL-10 431,14.02.2019 13:00,8.43
STP 17000TL-10 435,14.02.2019 13:00,8.31
STP 17000TL-10 561,14.02.2019 13:00,7.63
STP 17000TL-10 431,14.02.2019 10:00,5.95
STP 17000TL-10 435,14.02.2019 10:00,5.65
STP 17000TL-10 561,14.02.2019 10:00,4.81
STP 17000TL-10 431,14.02.2019 12:00,5.36
STP 17000TL-10 435,14.02.2019 12:00,5.24
STP 17000TL-10 561,14.02.2019 12:00,4.75
STP 17000TL-10 431,14.02.2019 11:00,4.99
STP 17000TL-10 435,14.02.2019 11:00,4.80
STP 17000TL-10 561,14.02.2019 11:00,4.18
STP 17000TL-10 431,14.02.2019 17:00,0.55
STP 17000TL-10 435,14.02.2019 17:00,0.63
STP 17000TL-10 561,14.02.2019 17:00,0.71
STP 17000TL-10 431,14.02.2019 14:00,7.82
STP 17000TL-10 435,14.02.2019 14:00,7.86
STP 17000TL-10 561,14.02.2019 14:00,7.39
STP 17000TL-10 431,14.02.2019 15:00,6.10
STP 17000TL-10 435,14.02.2019 15:00,1.92
STP 17000TL-10 561,14.02.2019 15:00,5.04
STP 17000TL-10 431,14.02.2019 16:00,2.20
STP 17000TL-10 435,14.02.2019 16:00,1.51
STP 17000TL-10 561,14.02.2019 16:00,3.09
STP 17000TL-10 431,14.02.2019 18:00,0.01
STP 17000TL-10 435,14.02.2019 18:00,0.02
STP 17000TL-10 561,14.02.2019 18:00,0.02
STP 17000TL-10 431,13.02.2019 08:00,0.51
STP 17000TL-10 435,13.02.2019 08:00,1.60
STP 17000TL-10 561,13.02.2019 08:00,1.34
STP 17000TL-10 431,13.02.2019 07:00,0.00
STP 17000TL-10 435,13.02.2019 07:00,0.09
STP 17000TL-10 561,13.02.2019 07:00,0.07
STP 17000TL-10 431,13.02.2019 09:00,3.83
STP 17000TL-10 435,13.02.2019 09:00,4.06
STP 17000TL-10 561,13.02.2019 09:00,3.45
STP 17000TL-10 431,13.02.2019 13:00,8.43
STP 17000TL-10 435,13.02.2019 13:00,8.31
STP 17000TL-10 561,13.02.2019 13:00,7.63
STP 17000TL-10 431,13.02.2019 10:00,5.95
STP 17000TL-10 435,13.02.2019 10:00,5.65
STP 17000TL-10 561,13.02.2019 10:00,4.81
STP 17000TL-10 431,13.02.2019 12:00,5.36
STP 17000TL-10 435,13.02.2019 12:00,5.24
STP 17000TL-10 561,13.02.2019 12:00,4.75
STP 17000TL-10 431,13.02.2019 11:00,4.99
STP 17000TL-10 435,13.02.2019 11:00,4.80
STP 17000TL-10 561,13.02.2019 11:00,4.18
STP 17000TL-10 431,13.02.2019 17:00,0.55
STP 17000TL-10 435,13.02.2019 17:00,0.63
STP 17000TL-10 561,13.02.2019 17:00,0.71
STP 17000TL-10 431,13.02.2019 14:00,7.82
STP 17000TL-10 435,13.02.2019 14:00,7.86
STP 17000TL-10 561,13.02.2019 14:00,7.39
STP 17000TL-10 431,13.02.2019 15:00,6.10
STP 17000TL-10 435,13.02.2019 15:00,1.92
STP 17000TL-10 561,13.02.2019 15:00,5.04
STP 17000TL-10 431,13.02.2019 16:00,2.20
STP 17000TL-10 435,13.02.2019 16:00,1.51
STP 17000TL-10 561,13.02.2019 16:00,3.09
STP 17000TL-10 431,13.02.2019 18:00,0.01
STP 17000TL-10 435,13.02.2019 18:00,0.02
STP 17000TL-10 561,13.02.2019 18:00,0.02
STP 17000TL-10 431,12.02.2019 08:00,0.51
STP 17000TL-10 435,12.02.2019 08:00,1.60
STP 17000TL-10 561,12.02.2019 08:00,1.34
STP 17000TL-10 431,12.02.2019 07:00,0.00
STP 17000TL-10 435,12.02.2019 07:00,0.09
STP 17000TL-10 561,12.02.2019 07:00,0.07
STP 17000TL-10 431,12.02.2019 09:00,3.83
STP 17000TL-10 435,12.02.2019 09:00,4.06
STP 17000TL-10 561,12.02.2019 09:00,3.45
STP 17000TL-10 431,12.02.2019 13:00,8.43
STP 17000TL-10 435,12.02.2019 13:00,8.31
STP 17000TL-10 561,12.02.2019 13:00,7.63
STP 17000TL-10 431,12.02.2019 10:00,5.95
STP 17000TL-10 435,12.02.2019 10:00,5.65
STP 17000TL-10 561,12.02.2019 10:00,4.81
STP 17000TL-10 431,12.02.2019 12:00,5.36
STP 17000TL-10 435,12.02.2019 12:00,5.24
STP 17000TL-10 561,12.02.2019 12:00,4.75
STP 17000TL-10 431,12.02.2019 11:00,4.99
STP 17000TL-10 435,12.02.2019 11:00,4.80
STP 17000TL-10 561,12.02.2019 11:00,4.18
STP 17000TL-10 431,12.02.2019 17:00,0.55
STP 17000TL-10 435,12.02.2019 17:00,0.63
STP 17000TL-10 561,12.02.2019 17:00,0.71
STP 17000TL-10 431,12.02.2019 14:00,7.82
STP 17000TL-10 435,12.02.2019 14:00,7.86
STP 17000TL-10 561,12.02.2019 14:00,7.39
STP 17000TL-10 431,12.02.2019 15:00,6.10
STP 17000TL-10 435,12.02.2019 15:00,1.92
STP 17000TL-10 561,12.02.2019 15:00,5.04
STP 17000TL-10 431,12.02.2019 16:00,2.20
STP 17000TL-10 435,12.02.2019 16:00,1.51
STP 17000TL-10 561,12.02.2019 16:00,3.09
STP 17000TL-10 431,12.02.2019 18:00,0.01
STP 17000TL-10 435,12.02.2019 18:00,0.02
STP 17000TL-10 561,12.02.2019 18:00,0.02
STP 17000TL-10 431,11.02.2019 08:00,0.51
STP 17000TL-10 435,11.02.2019 08:00,1.60
STP 17000TL-10 561,11.02.2019 08:00,1.34
STP 17000TL-10 431,11.02.2019 07:00,0.00
STP 17000TL-10 435,11.02.2019 07:00,0.09
STP 17000TL-10 561,11.02.2019 07:00,0.07
STP 17000TL-10 431,11.02.2019 09:00,3.83
STP 17000TL-10 435,11.02.2019 09:00,4.06
STP 17000TL-10 561,11.02.2019 09:00,3.45
STP 17000TL-10 431,11.02.2019 13:00,8.43
STP 17000TL-10 435,11.02.2019 13:00,8.31
STP 17000TL-10 561,11.02.2019 13:00,7.63
STP 17000TL-10 431,11.02.2019 10:00,5.95
STP 17000TL-10 435,11.02.2019 10:00,5.65
STP 17000TL-10 561,11.02.2019 10:00,4.81
STP 17000TL-10 431,11.02.2019 12:00,5.36
STP 17000TL-10 435,11.02.2019 12:00,5.24
STP 17000TL-10 561,11.02.2019 12:00,4.75
STP 17000TL-10 431,11.02.2019 11:00,4.99
STP 17000TL-10 435,11.02.2019 11:00,4.80
STP 17000TL-10 561,11.02.2019 11:00,4.18
STP 17000TL-10 431,11.02.2019 17:00,0.55
STP 17000TL-10 435,11.02.2019 17:00,0.63
STP 17000TL-10 561,11.02.2019 17:00,0.71
STP 17000TL-10 431,11.02.2019 14:00,7.82
STP 17000TL-10 435,11.02.2019 14:00,7.86
STP 17000TL-10 561,11.02.2019 14:00,7.39
STP 17000TL-10 431,11.02.2019 15:00,6.10
STP 17000TL-10 435,11.02.2019 15:00,1.92
STP 17000TL-10 561,11.02.2019 15:00,5.04
STP 17000TL-10 431,11.02.2019 16:00,2.20
STP 17000TL-10 435,11.02.2019 16:00,1.51
STP 17000TL-10 561,11.02.2019 16:00,3.09
STP 17000TL-10 431,11.02.2019 18:00,0.01
STP 17000TL-10 435,11.02.2019 18:00,0.02
STP 17000TL-10 561,11.02.2019 18:00,0.02
STP 17000TL-10 431,10.02.2019 08:00,0.51
STP 17000TL-10 435,10.02.2019 08:00,1.60
STP 17000TL-10 561,10.02.2019 08:00,1.34
STP 17000TL-10 431,10.02.2019 07:00,0.00
STP 17000TL-10 435,10.02.2019 07:00,0.09
STP 17000TL-10 561,10.02.2019 07:00,0.07
STP 17000TL-10 431,10.02.2019 09:00,3.83
STP 17000TL-10 435,10.02.2019 09:00,4.06
STP 17000TL-10 561,10.02.2019 09:00,3.45
STP 17000TL-10 431,10.02.2019 13:00,8.43
STP 17000TL-10 435,10.02.2019 13:00,8.31
STP 17000TL-10 561,10.02.2019 13:00,7.63
STP 17000TL-10 431,10.02.2019 10:00,5.95
STP 17000TL-10 435,10.02.2019 10:00,5.65
STP 17000TL-10 561,10.02.2019 10:00,4.81
STP 17000TL-10 431,10.02.2019 12:00,5.36
STP 17000TL-10 435,10.02.2019 12:00,5.24
STP 17000TL-10 561,10.02.2019 12:00,4.75
STP 17000TL-10 431,10.02.2019 11:00,4.99
STP 17000TL-10 435,10.02.2019 11:00,4.80
STP 17000TL-10 561,10.02.2019 11:00,4.18
STP 17000TL-10 431,10.02.2019 17:00,0.55
STP 17000TL-10 435,10.02.2019 17:00,0.63
STP 17000TL-10 561,10.02.2019 17:00,0.71
STP 17000TL-10 431,10.02.2019 14:00,7.82
STP 17000TL-10 435,10.02.2019 14:00,7.86
STP 17000TL-10 561,10.02.2019 14:00,7.39
STP 17000TL-10 431,10.02.2019 15:00,6.10
STP 17000TL-10 435,10.02.2019 15:00,1.92
STP 17000TL-10 561,10.02.2019 15:00,5.04
STP 17000TL-10 431,10.02.2019 16:00,2.20
STP 17000TL-10 435,10.02.2019 16:00,1.51
STP 17000TL-10 561,10.02.2019 16:00,3.09
STP 17000TL-10 431,10.02.2019 18:00,0.01
STP 17000TL-10 435,10.02.2019 18:00,0.02
STP 17000TL-10 561,10.02.2019 18:00,0.02
STP 17000TL-10 431,09.02.2019 08:00,0.51
STP 17000TL-10 435,09.02.2019 08:00,1.60
STP 17000TL-10 561,09.02.2019 08:00,1.34
STP 17000TL-10 431,09.02.2019 07:00,0.00
STP 17000TL-10 435,09.02.2019 07:00,0.09
STP 17000TL-10 561,09.02.2019 07:00,0.07
STP 17000TL-10 431,09.02.2019 09:00,3.83
STP 17000TL-10 435,09.02.2019 09:00,4.06
STP 17000TL-10 561,09.02.2019 09:00,3.45
STP 17000TL-10 431,09.02.2019 13:00,8.43
STP 17000TL-10 435,09.02.2019 13:00,8.31
STP 17000TL-10 561,09.02.2019 13:00,7.63
STP 17000TL-10 431,09.02.2019 10:00,5.95
STP 17000TL-10 435,09.02.2019 10:00,5.65
STP 17000TL-10 561,09.02.2019 10:00,4.81
STP 17000TL-10 431,09.02.2019 12:00,5.36
STP 17000TL-10 435,09.02.2019 12:00,5.24
STP 17000TL-10 561,09.02.2019 12:00,4.75
STP 17000TL-10 431,09.02.2019 11:00,4.99
STP 17000TL-10 435,09.02.2019 11:00,4.80
STP 17000TL-10 561,09.02.2019 11:00,4.18
STP 17000TL-10 431,09.02.2019 17:00,0.55
STP 17000TL-10 435,09.02.2019 17:00,0.63
STP 17000TL-10 561,09.02.2019 17:00,0.71
STP 17000TL-10 431,09.02.2019 14:00,7.82
STP 17000TL-10 435,09.02.2019 14:00,7.86
STP 17000TL-10 561,09.02.2019 14:00,7.39
STP 17000TL-10 431,09.02.2019 15:00,6.10
STP 17000TL-10 435,09.02.2019 15:00,1.92
STP 17000TL-10 561,09.02.2019 15:00,5.04
STP 17000TL-10 431,09.02.2019 16:00,2.20
STP 17000TL-10 435,09.02.2019 16:00,1.51
STP 17000TL-10 561,09.02.2019 16:00,3.09
STP 17000TL-10 431,09.02.2019 18:00,0.01
STP 17000TL-10 435,09.02.2019 18:00,0.02
STP 17000TL-10 561,09.02.2019 18:00,0.02
STP 17000TL-10 431,08.02.2019 08:00,0.51
STP 17000TL-10 435,08.02.2019 08:00,1.60
STP 17000TL-10 561,08.02.2019 08:00,1.34
STP 17000TL-10 431,08.02.2019 07:00,0.00
STP 17000TL-10 435,08.02.2019 07:00,0.09
STP 17000TL-10 561,08.02.2019 07:00,0.07
STP 17000TL-10 431,08.02.2019 09:00,3.83
STP 17000TL-10 435,08.02.2019 09:00,4.06
STP 17000TL-10 561,08.02.2019 09:00,3.45
STP 17000TL-10 431,08.02.2019 13:00,8.43
STP 17000TL-10 435,08.02.2019 13:00,8.31
STP 17000TL-10 561,08.02.2019 13:00,7.63
STP 17000TL-10 431,08.02.2019 10:00,5.95
STP 17000TL-10 435,08.02.2019 10:00,5.65
STP 17000TL-10 561,08.02.2019 10:00,4.81
STP 17000TL-10 431,08.02.2019 12:00,5.36
STP 17000TL-10 435,08.02.2019 12:00,5.24
STP 17000TL-10 561,08.02.2019 12:00,4.75
STP 17000TL-10 431,08.02.2019 11:00,4.99
STP 17000TL-10 435,08.02.2019 11:00,4.80
STP 17000TL-10 561,08.02.2019 11:00,4.18
STP 17000TL-10 431,08.02.2019 17:00,0.55
STP 17000TL-10 435,08.02.2019 17:00,0.63
STP 17000TL-10 561,08.02.2019 17:00,0.71
STP 17000TL-10 431,08.02.2019 14:00,7.82
STP 17000TL-10 435,08.02.2019 14:00,7.86
STP 17000TL-10 561,08.02.2019 14:00,7.39
STP 17000TL-10 431,08.02.2019 15:00,6.10
STP 17000TL-10 435,08.02.2019 15:00,1.92
STP 17000TL-10 561,08.02.2019 15:00,5.04
STP 17000TL-10 431,08.02.2019 16:00,2.20
STP 17000TL-10 435,08.02.2019 16:00,1.51
STP 17000TL-10 561,08.02.2019 16:00,3.09
STP 17000TL-10 431,08.02.2019 18:00,0.01
STP 17000TL-10 435,08.02.2019 18:00,0.02
STP 17000TL-10 561,08.02.2019 18:00,0.02
STP 17000TL-10 431,07.02.2019 08:00,0.51
STP 17000TL-10 435,07.02.2019 08:00,1.60
STP 17000TL-10 561,07.02.2019 08:00,1.34
STP 17000TL-10 431,07.02.2019 07:00,0.00
STP 17000TL-10 435,07.02.2019 07:00,0.09
STP 17000TL-10 561,07.02.2019 07:00,0.07
STP 17000TL-10 431,07.02.2019 09:00,3.83
STP 17000TL-10 435,07.02.2019 09:00,4.06
STP 17000TL-10 561,07.02.2019 09:00,3.45
STP 17000TL-10 431,07.02.2019 13:00,8.43
STP 17000TL-10 435,07.02.2019 13:00,8.31
STP 17000TL-10 561,07.02.2019 13:00,7.63
STP 17000TL-10 431,07.02.2019 10:00,5.95
STP 17000TL-10 435,07.02.2019 10:00,5.65
STP 17000TL-10 561,07.02.2019 10:00,4.81
STP 17000TL-10 431,07.02.2019 12:00,5.36
STP 17000TL-10 435,07.02.2019 12:00,5.24
STP 17000TL-10 561,07.02.2019 12:00,4.75
STP 17000TL-10 431,07.02.2019 11:00,4.99
STP 17000TL-10 435,07.02.2019 11:00,4.80
STP 17000TL-10 561,07.02.2019 11:00,4.18
STP 17000TL-10 431,07.02.2019 17:00,0.55
STP 17000TL-10 435,07.02.2019 17:00,0.63
STP 17000TL-10 561,07.02.2019 17:00,0.71
STP 17000TL-10 431,07.02.2019 14:00,7.82
STP 17000TL-10 435,07.02.2019 14:00,7.86
STP 17000TL-10 561,07.02.2019 14:00,7.39
STP 17000TL-10 431,07.02.2019 15:00,6.10
STP 17000TL-10 435,07.02.2019 15:00,1.92
STP 17000TL-10 561,07.02.2019 15:00,5.04
STP 17000TL-10 431,07.02.2019 16:00,2.20
STP 17000TL-10 435,07.02.2019 16:00,1.51
STP 17000TL-10 561,07.02.2019 16:00,3.09
STP 17000TL-10 431,07.02.2019 18:00,0.01
STP 17000TL-10 435,07.02.2019 18:00,0.02
STP 17000TL-10 561,07.02.2019 18:00,0.02
STP 17000TL-10 431,06.02.2019 08:00,0.51
STP 17000TL-10 435,06.02.2019 08:00,1.60
STP 17000TL-10 561,06.02.2019 08:00,1.34
STP 17000TL-10 431,06.02.2019 07:00,0.00
STP 17000TL-10 435,06.02.2019 07:00,0.09
STP 17000TL-10 561,06.02.2019 07:00,0.07
STP 17000TL-10 431,06.02.2019 09:00,3.83
STP 17000TL-10 435,06.02.2019 09:00,4.06
STP 17000TL-10 561,06.02.2019 09:00,3.45
STP 17000TL-10 431,06.02.2019 13:00,8.43
STP 17000TL-10 435,06.02.2019 13:00,8.31
STP 17000TL-10 561,06.02.2019 13:00,7.63
STP 17000TL-10 431,06.02.2019 10:00,5.95
STP 17000TL-10 435,06.02.2019 10:00,5.65
STP 17000TL-10 561,06.02.2019 10:00,4.81
STP 17000TL-10 431,06.02.2019 12:00,5.36
STP 17000TL-10 435,06.02.2019 12:00,5.24
STP 17000TL-10 561,06.02.2019 12:00,4.75
STP 17000TL-10 431,06.02.2019 11:00,4.99
STP 17000TL-10 435,06.02.2019 11:00,4.80
STP 17000TL-10 561,06.02.2019 11:00,4.18
STP 17000TL-10 431,06.02.2019 17:00,0.55
STP 17000TL-10 435,06.02.2019 17:00,0.63
STP 17000TL-10 561,06.02.2019 17:00,0.71
STP 17000TL-10 431,06.02.2019 14:00,7.82
STP 17000TL-10 435,06.02.2019 14:00,7.86
STP 17000TL-10 561,06.02.2019 14:00,7.39
STP 17000TL-10 431,06.02.2019 15:00,6.10
STP 17000TL-10 435,06.02.2019 15:00,1.92
STP 17000TL-10 561,06.02.2019 15:00,5.04
STP 17000TL-10 431,06.02.2019 16:00,2.20
STP 17000TL-10 435,06.02.2019 16:00,1.51
STP 17000TL-10 561,06.02.2019 16:00,3.09
STP 17000TL-10 431,06.02.2019 18:00,0.01
STP 17000TL-10 435,06.02.2019 18:00,0.02
STP 17000TL-10 561,06.02.2019 18:00,0.02
STP 17000TL-10 431,05.02.2019 08:00,0.51
STP 17000TL-10 435,05.02.2019 08:00,1.60
STP 17000TL-10 561,05.02.2019 08:00,1.34
